*66.00.0158*, , 
*250.00.0012*, ,Fish Room Cabinet 1: Box 20
*250.00.0013*, ,Fish Room Cabinet 1: Box 20
*250.00.0014*, ,Fish Room Cabinet 1: Box 20
*250.00.0015*, ,Fish Room Cabinet 1: Box 20
*250.00.0016*, ,Fish Room Cabinet 1: Box 20
*250.00.0017*, ,Fish Room Cabinet 1: Box 20
*250.00.0018*, ,Fish Room Cabinet 1: Box 20
*250.00.0019*, ,Fish Room Cabinet 1: Box 20
*250.00.0020*, ,Fish Room Cabinet 1: Box 20
*250.00.0021*, ,Fish Room Cabinet 1: Box 20
*250.00.0022*, ,Fish Room Cabinet 1: Box 20
*250.00.0023*, ,Fish Room Cabinet 1: Box 20
*250.00.0024*, ,Fish Room Cabinet 1: Box 20
*250.00.0025*, ,Fish Room Cabinet 1: Box 20
*250.00.0026*, ,Fish Room Cabinet 1: Box 20
*250.00.0027*, ,Fish Room Cabinet 1: Box 20
*250.00.0028*, ,Fish Room Cabinet 1: Box 20
*250.00.0029*, ,Fish Room Cabinet 1: Box 20
*250.00.0030*, ,Fish Room Cabinet 1: Box 20
*250.00.0031*, ,Fish Room Cabinet 1: Box 20
*250.00.0032*, ,Fish Room Cabinet 1: Box 20
*250.00.0033*, ,Fish Room Cabinet 1: Box 20
*250.00.0034*, ,Fish Room Cabinet 1: Box 20
*250.00.0035*, ,Fish Room Cabinet 1: Box 20
*250.00.0036*, ,Fish Room Cabinet 1: Box 20
*250.00.0037*, ,Fish Room Cabinet 1: Box 20
*250.00.0038*, ,Fish Room Cabinet 1: Box 20
*250.00.0039*, ,Fish Room Cabinet 1: Box 20
*250.00.0040*, ,Fish Room Cabinet 1: Box 20
*250.00.0041*, ,Fish Room Cabinet 1: Box 20
*250.00.0042*, ,Fish Room Cabinet 1: Box 20
*250.00.0043*, ,Fish Room Cabinet 1: Box 20
*250.00.0044*, ,Fish Room Cabinet 1: Box 20
*250.00.0045*, ,Fish Room Cabinet 1: Box 20
*250.00.0046*, ,Fish Room Cabinet 1: Box 20
*250.00.0047*, ,Fish Room Cabinet 1: Box 20
*250.00.0048*, ,Fish Room Cabinet 1: Box 20
*250.00.0049*, ,Fish Room Cabinet 1: Box 20
*250.00.0050*, ,Fish Room Cabinet 1: Box 20
*250.00.0051*, ,Fish Room Cabinet 1: Box 20
*250.00.0052*, ,Fish Room Cabinet 1: Box 20
*250.00.0053*, ,Fish Room Cabinet 1: Box 20
*250.00.0054*, ,Fish Room Cabinet 1: Box 20
*250.00.0055*, ,Fish Room Cabinet 1: Box 20
*250.00.0056*, ,Fish Room Cabinet 1: Box 20
*250.00.0057*, ,Fish Room Cabinet 1: Box 20
*250.00.0058*, ,Fish Room Cabinet 1: Box 20
*250.00.0059*, ,Fish Room Cabinet 1: Box 20
*250.00.0060*, ,Fish Room Cabinet 1: Box 20
*250.00.0061*, ,Fish Room Cabinet 1: Box 20
*250.00.0062*, ,Fish Room Cabinet 1: Box 20
*250.00.0063*, ,Fish Room Cabinet 1: Box 20
*250.00.0064*, ,Fish Room Cabinet 1: Box 20
*250.00.0065*, ,Fish Room Cabinet 1: Box 20
*250.00.0066*, ,Fish Room Cabinet 1: Box 20
*250.00.0067*, ,Fish Room Cabinet 1: Box 20
*250.00.0068*, ,Fish Room Cabinet 1: Box 20
*250.00.0069*, ,Fish Room Cabinet 1: Box 20
*250.00.0070*, ,Fish Room Cabinet 1: Box 20
*250.00.0071*, ,Fish Room Cabinet 1: Box 20
*250.00.0072*, ,Fish Room Cabinet 1: Box 21
*250.00.0073*, ,Fish Room Cabinet 1: Box 21
*250.00.0074*, ,Fish Room Cabinet 1: Box 21
*250.00.0075*, ,Fish Room Cabinet 1: Box 21
*250.00.0076*, ,Fish Room Cabinet 1: Box 21
*250.00.0077*, ,Fish Room Cabinet 1: Box 21
*250.00.0078*, ,Fish Room Cabinet 1: Box 20
*250.00.0079*, ,Fish Room Cabinet 1: Box 20
*250.00.0080*, , 
*253.00.0001*, ,none
*253.00.0002*, ,none
*253.00.0003*, ,none
*253.00.0004*, ,none
*253.00.0005*, ,none
*253.00.0006*, ,none
*253.00.0007*, ,none
*253.00.0008*, ,none
*253.00.0009*, ,none
*253.00.0010*, ,none
*253.00.0011*, ,none
*253.00.0012*, ,none
*253.00.0013*, ,none
*253.00.0014*, ,none
*253.00.0015*, ,none
*253.00.0016*, ,none
*253.00.0017*, ,none
*253.00.0018*, ,none
*253.00.0019*, ,none
*253.00.0020*, ,none
*253.00.0021*, ,none
*253.00.0022*, ,none
*253.00.0023*, ,none
*253.00.0024*, ,none
*253.00.0025*, ,none
*253.00.0026*, ,none
*253.00.0027*, ,none
*253.00.0028*, ,none
*253.00.0029*, ,none
*253.00.0030*, ,none
*253.00.0031*, ,none
*253.00.0032*, ,none
*253.00.0033*, ,none
*253.00.0034*, ,none
*253.00.0035*, ,none
*253.00.0036*, ,none
*253.00.0037*, ,none
*253.00.0038*, ,none
*253.00.0039*, ,none
*253.00.0040*, ,none
*253.00.0041*, ,none
*253.00.0042*, ,none
*253.00.0043*, ,none
*253.00.0044*, ,none
*253.00.0045*, ,none
*253.00.0046*, ,none
*253.00.0047*, ,none
*253.00.0048*, ,none
*253.00.0049*, ,none
*253.00.0050*, ,none
*253.00.0051*, ,none
*253.00.0052*, ,none
*253.00.0053*, ,none
*253.00.0054*, ,none
*253.00.0055*, ,none
*253.00.0056*, ,none
*253.00.0057*, ,none
*253.00.0058*, ,none
*253.00.0059*, ,none
*253.00.0060*, ,Fish Room Cabinet 2: Box 77
*253.00.0061*, ,none
*253.00.0062*, ,none
*253.00.0063*, ,none
*253.00.0064*, ,none
*253.00.0065*, ,none
*253.00.0066*, ,none
*253.00.0067*, ,none
*253.00.0068*, ,none
*253.00.0069*, ,none
*253.00.0070*, ,none
*253.00.0071*, ,none
*253.00.0072*, ,none
*253.00.0073*, ,none
*253.00.0074*, ,none
*253.00.0075*, ,none
*253.00.0076*, ,none
*253.00.0077*, ,none
*253.00.0078*, ,none
*253.00.0079*, ,none
*253.00.0080*, , 
*254.00.0001*, ,none
*254.00.0002*, ,none
*254.00.0003*, ,none
*254.00.0004*, ,none
*254.00.0005*, ,none
*254.00.0006*, ,none
*254.00.0007*, ,none
*254.00.0008*, ,none
*254.00.0009*, ,none
*254.00.0010*, ,none
*254.00.0011*, ,none
*254.00.0012*, ,none
*254.00.0013*, ,none
*254.00.0014*, ,none
*254.00.0015*, ,none
*254.00.0016*, ,none
*254.00.0017*, ,none
*254.00.0018*, ,none
*254.00.0019*, ,none
*254.00.0020*, ,none
*254.00.0021*, ,none
*254.00.0022*, ,none
*254.00.0023*, ,none
*254.00.0024*, ,none
*254.00.0025*, ,none
*254.00.0026*, ,none
*254.00.0027*, ,none
*254.00.0028*, ,none
*254.00.0029*, , 
*254.00.0030*, , 
*254.00.0031*, ,none
*254.00.0032*, , 
*254.00.0033*, , 
*254.00.0034*, , 
*254.00.0035*, , 
*254.00.0036*, , 
*254.00.0037*, , 
*254.00.0038*, , 
*254.00.0039*, , 
*254.00.0040*, , 
*255.00.0001*, ,none
*255.00.0002*, ,none
*255.00.0003*, ,none
*255.00.0004*, ,none
*255.00.0005*, ,none
*255.00.0006*, ,none
*255.00.0007*, ,none
*255.00.0008*, ,none
*255.00.0009*, ,none
*255.00.0010*, ,none
*255.00.0011*, ,none
*255.00.0012*, ,none
*255.00.0013*, ,Fish Room Cabinet 1: Box 23
*255.00.0014*, ,none
*255.00.0015*, ,none
*255.00.0016*, ,none
*255.00.0017*, ,none
*255.00.0018*, ,none
*255.00.0019*, ,none
*255.00.0020*, ,none
*255.00.0021*, ,none
*255.00.0022*, ,none
*255.00.0023*, ,Cresko Lab Shelf 
*255.00.0024*, ,none
*255.00.0025*, ,none
*255.00.0026*, ,none
*255.00.0027*, ,none
*255.00.0028*, ,none
*255.00.0029*, ,none
*255.00.0030*, ,none
*255.00.0031*, ,none
*255.00.0032*, ,none
*255.00.0033*, ,none
*255.00.0034*, ,none
*255.00.0035*, , 
*255.00.0036*, , 
*255.00.0037*, , 
*255.00.0038*, , 
*255.00.0039*, , 
*255.00.0040*, , 
*255.00.0041*, , 
*255.00.0042*, , 
*255.00.0043*, , 
*255.00.0044*, , 
*255.00.0045*, , 
*255.00.0046*, , 
*255.00.0047*, , 
*255.00.0048*, , 
*255.00.0049*, , 
*255.00.0050*, , 
*255.00.0051*, , 
*255.00.0052*, , 
*255.00.0053*, , 
*255.00.0054*, , 
*255.00.0055*, , 
*255.00.0056*, , 
*255.00.0057*, , 
*255.00.0058*, , 
*255.00.0059*, , 
*255.00.0060*, , 
*256.00.0001*, ,none
*256.00.0002*, ,none
*256.00.0003*, ,none
*256.00.0004*, ,none
*256.00.0005*, ,none
*256.00.0006*, ,none
*256.00.0007*, ,none
*256.00.0008*, ,none
*256.00.0009*, ,none
*256.00.0010*, ,none
*256.00.0011*, ,none
*256.00.0012*, ,none
*256.00.0013*, ,none
*256.00.0014*, ,none
*256.00.0015*, ,none
*256.00.0016*, ,none
*256.00.0017*, ,none
*256.00.0018*, , 
*256.00.0019*, , 
*256.00.0020*, , 
*257.00.0001*, ,none
*257.00.0002*, ,none
*257.00.0003*, ,none
*257.00.0004*, ,none
*257.00.0005*, ,none
*257.00.0006*, ,none
*257.00.0007*, ,none
*257.00.0008*, ,none
*257.00.0009*, ,none
*257.00.0010*, ,none
*257.00.0011*, ,none
*257.00.0012*, ,none
*257.00.0013*, ,none
*257.00.0014*, ,none
*257.00.0015*, ,none
*257.00.0016*, ,none
*257.00.0017*, ,none
*257.00.0018*, ,none
*257.00.0019*, ,none
*257.00.0020*, , 
*257.00.0021*, , 
*257.00.0022*, , 
*257.00.0023*, , 
*257.00.0024*, , 
*257.00.0025*, , 
*257.00.0026*, , 
*257.00.0027*, , 
*257.00.0028*, , 
*257.00.0029*, , 
*257.00.0030*, , 
*258.00.0001*, ,none
*258.00.0002*, ,none
*258.00.0003*, ,none
*258.00.0004*, ,none
*258.00.0005*, ,none
*258.00.0006*, ,none
*258.00.0007*, ,none
*258.00.0008*, ,none
*258.00.0009*, ,none
*258.00.0010*, ,none
*258.00.0011*, ,none
*258.00.0012*, ,none
*258.00.0013*, ,none
*258.00.0014*, ,none
*258.00.0015*, ,none
*258.00.0016*, ,none
*258.00.0017*, ,Fish Room Cabinet 2: Box 77
*258.00.0018*, ,none
*258.00.0019*, ,none
*258.00.0020*, ,none
*258.00.0021*, ,none
*258.00.0022*, ,none
*258.00.0023*, ,none
*258.00.0024*, ,Cresko Lab Shelf 
*258.00.0025*, ,Cresko Lab Shelf 
*258.00.0026*, ,Cresko Lab Shelf 
*258.00.0027*, ,Cresko Lab Shelf 
*258.00.0028*, ,Cresko Lab Shelf 
*258.00.0029*, ,Cresko Lab Shelf 
*258.00.0030*, ,Cresko Lab Shelf 
*258.00.0031*, ,Cresko Lab Shelf 
*258.00.0032*, ,Cresko Lab Shelf 
*258.00.0033*, ,Cresko Lab Shelf 
*258.00.0034*, ,none
*258.00.0035*, ,none
*258.00.0036*, ,none
*258.00.0037*, ,none
*258.00.0038*, ,none
*258.00.0039*, ,none
*258.00.0040*, ,none
*258.00.0041*, ,Fish Room Cabinet 1: Box 24
*258.00.0042*, ,Fish Room Cabinet 1: Box 24
*258.00.0043*, ,Fish Room Cabinet 1: Box 24
*258.00.0044*, ,Fish Room Cabinet 1: Box 24
*258.00.0045*, ,Fish Room Cabinet 1: Box 24
*258.00.0046*, ,none
*258.00.0047*, ,none
*258.00.0048*, ,none
*258.00.0049*, ,none
*258.00.0050*, ,none
*258.00.0051*, ,none
*258.00.0052*, ,none
*258.00.0053*, ,none
*258.00.0054*, ,none
*258.00.0055*, ,none
*258.00.0056*, ,none
*258.00.0057*, ,none
*258.00.0058*, ,none
*258.00.0059*, ,none
*258.00.0060*, ,none
*258.00.0061*, ,none
*258.00.0062*, ,none
*258.00.0063*, ,none
*258.00.0064*, , 
*258.00.0065*, , 
*258.00.0066*, , 
*258.00.0067*, , 
*258.00.0068*, , 
*258.00.0069*, , 
*258.00.0070*, , 
*258.00.0071*, , 
*258.00.0072*, , 
*258.00.0073*, , 
*258.00.0074*, , 
*258.00.0075*, , 
*259.00.0001*, ,none
*259.00.0002*, ,none
*259.00.0003*, ,none
*259.00.0004*, ,none
*259.00.0005*, ,none
*259.00.0006*, ,none
*259.00.0007*, ,none
*259.00.0008*, ,none
*259.00.0009*, ,none
*259.00.0010*, ,none
*259.00.0011*, ,none
*259.00.0012*, ,none
*259.00.0013*, ,none
*259.00.0014*, ,none
*259.00.0015*, ,none
*259.00.0016*, ,none
*259.00.0017*, ,none
*259.00.0018*, ,none
*259.00.0019*, ,none
*259.00.0020*, ,none
*259.00.0021*, ,none
*259.00.0022*, ,none
*259.00.0023*, ,none
*259.00.0024*, ,none
*259.00.0025*, ,none
*259.00.0026*, ,none
*259.00.0027*, ,none
*259.00.0028*, ,none
*259.00.0029*, ,none
*259.00.0030*, ,none
*259.00.0031*, ,none
*259.00.0032*, ,none
*259.00.0033*, ,none
*259.00.0034*, , 
*259.00.0035*, , 
*259.00.0036*, , 
*259.00.0037*, , 
*259.00.0038*, , 
*259.00.0039*, , 
*259.00.0040*, , 
*260.00.0001*, , 
*260.00.0002*, , 
*260.00.0003*, , 
*260.00.0004*, , 
*260.00.0005*, , 
*260.00.0006*, , 
*260.00.0007*, , 
*260.00.0008*, , 
*260.00.0009*, , 
*260.00.0010*, , 
*260.00.0011*, , 
*260.00.0012*, , 
*260.00.0013*, , 
*260.00.0014*, , 
*260.00.0015*, , 
*260.00.0016*, , 
*260.00.0017*, , 
*260.00.0018*, , 
*260.00.0019*, , 
*260.00.0020*, , 
*260.00.0021*, , 
*260.00.0022*, , 
*260.00.0023*, , 
*260.00.0024*, , 
*260.00.0025*, , 
*260.00.0026*, , 
*260.00.0027*, , 
*260.00.0028*, , 
*260.00.0029*, , 
*260.00.0030*, , 
*260.00.0031*, , 
*260.00.0032*, , 
*260.00.0033*, , 
*260.00.0034*, , 
*260.00.0035*, , 
*260.00.0036*, , 
*260.00.0037*, , 
*260.00.0038*, , 
*260.00.0039*, , 
*260.00.0040*, , 
*260.00.0041*, , 
*260.00.0042*, , 
*260.00.0043*, , 
*260.00.0044*, , 
*260.00.0045*, , 
*260.00.0046*, , 
*260.00.0047*, , 
*260.00.0048*, , 
*260.00.0049*, , 
*260.00.0050*, , 
*260.00.0051*, , 
*260.00.0052*, , 
*260.00.0053*, , 
*260.00.0054*, , 
*260.00.0055*, , 
*260.00.0056*, , 
*260.00.0057*, , 
*260.00.0058*, , 
*260.00.0059*, , 
*260.00.0060*, , 
*260.00.0061*, , 
*260.00.0062*, , 
*260.00.0063*, , 
*260.00.0064*, , 
*260.00.0065*, , 
*260.00.0066*, , 
*260.00.0067*, , 
*260.00.0068*, , 
*260.00.0069*, , 
*260.00.0070*, , 
*227.00.0006*, ,none
*227.00.0007*, ,none
*227.00.0008*, ,none
*227.00.0009*, ,none
*227.00.0010*, ,none
*227.00.0011*, ,none
*227.00.0012*, ,none
*227.00.0013*, ,none
*227.00.0014*, ,none
*227.00.0015*, ,none
*227.00.0016*, ,none
*227.00.0017*, ,none
*227.00.0018*, ,none
*227.00.0019*, ,none
*227.00.0020*, ,none
*227.00.0021*, ,none
*227.00.0022*, ,none
*227.00.0023*, ,none
*227.00.0024*, ,none
*227.00.0025*, ,none
*227.00.0026*, , 
*227.00.0027*, , 
*227.00.0028*, ,none
*227.00.0029*, , 
*227.00.0030*, , 
*111.00.0001*, ,none
*284.00.0001*, , 
*284.00.0002*, , 
*284.00.0003*, , 
*284.00.0004*, , 
*284.00.0005*, , 
*187.00.0021*, , 
*187.00.0022*, ,none
*187.00.0023*, ,none
*187.00.0024*, ,none
*167.00.0001*, ,Fish Room Cabinet 1: Box 13
*167.00.0002*, ,Fish Room Cabinet 1: Box 13
*226.00.0001*, ,none
*226.00.0002*, ,none
*263.00.0003*, ,Fish Room Cabinet 1: Box 25
*263.00.0004*, ,Fish Room Cabinet 1: Box 25
*263.00.0005*, ,Fish Room Cabinet 1: Box 25
*187.00.0025*, ,none
*187.00.0026*, ,none
*167.00.0003*, ,Fish Room Cabinet 1: Box 13
*167.00.0004*, ,Fish Room Cabinet 1: Box 13
*187.00.0027*, ,none
*187.00.0028*, ,none
*187.00.0029*, ,none
*165.00.0001*, ,Fish Room Cabinet 1: Box 13
*165.00.0002*, ,Fish Room Cabinet 1: Box 13
*187.00.0030*, ,none
*262.00.0004*, ,Fish Room Cabinet 1: Box 25
*262.00.0005*, ,Fish Room Cabinet 1: Box 25
*167.00.0005*, ,Fish Room Cabinet 1: Box 13
*167.00.0006*, ,Fish Room Cabinet 1: Box 13
*151.00.0001*, ,Fish Room Cabinet 1: Box 11
*263.00.0006*, ,Fish Room Cabinet 1: Box 25
*151.00.0002*, ,Fish Room Cabinet 1: Box 11
*261.00.0001*, ,none
*261.00.0002*, ,none
*261.00.0003*, ,none
*262.00.0006*, ,Fish Room Cabinet 1: Box 25
*262.00.0007*, ,Fish Room Cabinet 1: Box 25
*193.00.0001*, ,none
*193.00.0002*, ,none
*217.00.0001*, ,Fish Room Cabinet 1: Box 14
*217.00.0002*, ,Fish Room Cabinet 1: Box 14
*111.00.0002*, ,Fish Room Cabinet 1: Box 8
*167.00.0007*, ,Fish Room Cabinet 1: Box 13
*167.00.0008*, ,Fish Room Cabinet 1: Box 13
*157.00.0019*, , 
*157.00.0020*, , 
*157.00.0021*, , 
*151.00.0003*, ,Fish Room Cabinet 1: Box 11
*151.00.0004*, ,Fish Room Cabinet 1: Box 11
*167.00.0009*, ,Fish Room Cabinet 1: Box 13
*167.00.0010*, ,Fish Room Cabinet 1: Box 13
*229.00.0001*, ,Fish Room Cabinet 1: Box 15 
*229.00.0002*, ,Fish Room Cabinet 1: Box 15 
*262.00.0008*, ,Fish Room Cabinet 1: Box 25
*220.00.0001*, ,Fish Room Cabinet 1: Box 14
*151.00.0005*, ,Fish Room Cabinet 1: Box 11
*151.00.0006*, ,Fish Room Cabinet 1: Box 11
*167.00.0011*, ,Fish Room Cabinet 1: Box 13
*167.00.0012*, ,Fish Room Cabinet 1: Box 13
*263.00.0007*, ,Fish Room Cabinet 1: Box 25
*151.00.0007*, ,Fish Room Cabinet 1: Box 11
*151.00.0008*, ,Fish Room Cabinet 1: Box 11
*261.00.0004*, ,none
*262.00.0009*, ,Fish Room Cabinet 1: Box 25
*220.00.0002*, ,Fish Room Cabinet 1: Box 14
*220.00.0003*, ,Cresko Lab Shelf 
*151.00.0009*, ,Fish Room Cabinet 1: Box 11
*167.00.0013*, ,Fish Room Cabinet 1: Box 13
*229.00.0003*, ,Fish Room Cabinet 1: Box 15 
*261.00.0005*, ,none
*167.00.0014*, ,Fish Room Cabinet 1: Box 13
*151.00.0010*, ,Fish Room Cabinet 1: Box 11
*229.00.0004*, ,Fish Room Cabinet 1: Box 15 
*229.00.0005*, ,Fish Room Cabinet 1: Box 15 
*229.00.0006*, ,Fish Room Cabinet 1: Box 15 
*260.00.0071*, ,none
*151.00.0011*, ,Fish Room Cabinet 1: Box 11
*229.00.0007*, ,Fish Room Cabinet 1: Box 15 
*229.00.0008*, ,Fish Room Cabinet 1: Box 15 
*229.00.0009*, ,Fish Room Cabinet 1: Box 15 
*151.00.0012*, ,Fish Room Cabinet 1: Box 11
*193.00.0003*, ,none
*225.00.0001*, ,Fish Room Cabinet 1: Box 14
*225.00.0002*, ,Fish Room Cabinet 1: Box 14
*167.00.0015*, ,Fish Room Cabinet 1: Box 13
*167.00.0016*, ,Fish Room Cabinet 1: Box 13
*167.00.0017*, ,Fish Room Cabinet 1: Box 13
*220.00.0004*, ,Cresko Lab Shelf 
*220.00.0005*, ,Fish Room Cabinet 1: Box 14
*167.00.0018*, , 
*167.00.0019*, , 
*167.00.0020*, , 
*167.00.0021*, , 
*167.00.0022*, , 
*260.00.0072*, ,none
*151.00.0013*, , 
*225.00.0003*, , 
*263.00.0008*, ,Fish Room Cabinet 1: Box 25
*263.00.0009*, ,Fish Room Cabinet 1: Box 25
*193.00.0004*, , 
*106.00.0001*, ,Fish Room Cabinet 1: Box 8
*262.00.0010*, ,Fish Room Cabinet 1: Box 25
*262.00.0011*, ,Fish Room Cabinet 1: Box 25
*262.00.0012*, ,Fish Room Cabinet 1: Box 25
*262.00.0013*, ,Fish Room Cabinet 1: Box 25
*262.00.0014*, ,Fish Room Cabinet 1: Box 25
*262.00.0015*, ,Fish Room Cabinet 1: Box 25
*262.00.0016*, ,Fish Room Cabinet 1: Box 25
*262.00.0017*, ,Fish Room Cabinet 1: Box 25
*262.00.0018*, ,Fish Room Cabinet 1: Box 25
*262.00.0019*, ,Fish Room Cabinet 1: Box 25
*262.00.0020*, ,Fish Room Cabinet 1: Box 25
*262.00.0021*, ,Fish Room Cabinet 1: Box 25
*262.00.0022*, ,Fish Room Cabinet 1: Box 25
*262.00.0023*, ,Fish Room Cabinet 1: Box 25
*263.00.0010*, ,Fish Room Cabinet 1: Box 25
*263.00.0011*, ,Fish Room Cabinet 1: Box 25
*193.00.0005*, ,none
*339.00.0001*, , 
*339.00.0002*, , 
*93.00.0031*, , 
*263.00.0012*, ,Fish Room Cabinet 1: Box 25
*203.00.0021*, ,none
*262.00.0024*, ,Fish Room Cabinet 1: Box 25
*262.00.0025*, ,Fish Room Cabinet 1: Box 25
*260.00.0073*, ,none
*260.00.0074*, ,none
*263.00.0013*, ,Fish Room Cabinet 1: Box 25
*118.00.0051*, ,Fish Room Cabinet 1: Box 8
*118.00.0052*, , 
*137.00.0051*, ,Fish Room Cabinet 1: Box 9
*94.00.0051*, , 
*93.00.0032*, , 
*224.00.0001*, ,Fish Room Cabinet 1: Box 14
*95.00.0051*, ,Fish Room Cabinet 1: Box 7a
*178.00.0031*, ,none
*137.00.0052*, ,Fish Room Cabinet 1: Box 9
*218.00.0001*, ,Fish Room Cabinet 1: Box 14
*262.00.0026*, ,Fish Room Cabinet 1: Box 25
*263.00.0014*, , 
*260.00.0075*, ,none
*203.00.0022*, ,none
*218.00.0002*, ,Fish Room Cabinet 1: Box 14
*263.00.0015*, ,Fish Room Cabinet 1: Box 25
*218.00.0003*, ,Fish Room Cabinet 1: Box 14
*263.00.0016*, ,Fish Room Cabinet 1: Box 25
*105.00.0051*, ,Fish Room Cabinet 1: Box 8
*93.00.0033*, ,Fish Room Cabinet 1: Box 7a
*93.00.0034*, ,Fish Room Cabinet 1: Box 7a
*263.00.0017*, ,Fish Room Cabinet 1: Box 25
*263.00.0018*, ,Fish Room Cabinet 1: Box 25
*260.00.0076*, ,none
*118.00.0053*, ,Cresko Lab Shelf 
*95.00.0052*, ,Cresko Lab Shelf 3
*193.00.0006*, , 
*95.00.0053*, ,Fish Room Cabinet 1: Box 7a
*260.00.0077*, ,none
*90.00.0051*, ,Fish Room Cabinet 1: Box 7a
*263.00.0019*, ,Fish Room Cabinet 1: Box 25
*90.00.0052*, ,Fish Room Cabinet 1: Box 7a
*95.00.0054*, ,Fish Room Cabinet 1: Box 7a
*105.00.0052*, ,Fish Room Cabinet 1: Box 8
*118.00.0054*, ,Fish Room Cabinet 1: Box 8
*137.00.0053*, ,Fish Room Cabinet 1: Box 9
*137.00.0054*, ,Fish Room Cabinet 1: Box 9
*224.00.0002*, ,Fish Room Cabinet 1: Box 14
*260.00.0078*, ,none
*218.00.0004*, ,Fish Room Cabinet 1: Box 14
*218.00.0005*, , 
*262.00.0027*, ,Fish Room Cabinet 1: Box 25
*262.00.0028*, ,Fish Room Cabinet 1: Box 25
*218.00.0006*, ,Fish Room Cabinet 1: Box 14
*262.00.0029*, ,Fish Room Cabinet 1: Box 25
*262.00.0030*, ,Fish Room Cabinet 1: Box 25
*90.00.0053*, ,Fish Room Cabinet 1: Box 7a
*137.00.0055*, ,Fish Room Cabinet 1: Box 9
*217.00.0003*, ,Fish Room Cabinet 1: Box 14
*260.00.0079*, ,none
*280.00.0001*, ,Fish Room Cabinet 1: Box 26
*285.00.0001*, ,Fish Room Cabinet 1: Box 26
*137.00.0056*, ,Fish Room Cabinet 1: Box 9
*104.00.0021*, ,none
*106.00.0002*, ,Fish Room Cabinet 1: Box 8
*203.00.0023*, ,none
*262.00.0031*, ,Fish Room Cabinet 1: Box 25
*218.00.0007*, , 
*218.00.0008*, ,Fish Room Cabinet 1: Box 14
*260.00.0080*, ,none
*137.00.0057*, ,Fish Room Cabinet 1: Box 9
*137.00.0058*, ,Fish Room Cabinet 1: Box 9
*137.00.0059*, ,Fish Room Cabinet 1: Box 9
*137.00.0060*, ,Fish Room Cabinet 1: Box 9
*104.00.0022*, ,none
*262.00.0032*, ,Fish Room Cabinet 1: Box 25
*262.00.0033*, ,Fish Room Cabinet 1: Box 25
*260.00.0081*, ,none
*137.00.0061*, ,Fish Room Cabinet 1: Box 9
*262.00.0034*, ,Fish Room Cabinet 1: Box 25
*105.00.0053*, ,Fish Room Cabinet 1: Box 8
*105.00.0054*, ,Fish Room Cabinet 1: Box 8
*137.00.0062*, ,Fish Room Cabinet 1: Box 9
*262.00.0035*, ,Fish Room Cabinet 1: Box 25
*262.00.0036*, ,Fish Room Cabinet 1: Box 25
*178.00.0032*, ,none
*285.00.0002*, ,Fish Room Cabinet 1: Box 26
*217.00.0004*, ,Fish Room Cabinet 1: Box 14
*217.00.0005*, , 
*262.00.0037*, ,Fish Room Cabinet 1: Box 25
*217.00.0006*, ,Fish Room Cabinet 1: Box 14
*217.00.0007*, ,Fish Room Cabinet 1: Box 14
*262.00.0038*, ,Fish Room Cabinet 1: Box 25
*218.00.0009*, , 
*94.00.0052*, , 
*94.00.0053*, ,Fish Room Cabinet 1: Box 7a
*218.00.0010*, , 
*137.00.0063*, ,Fish Room Cabinet 1: Box 9
*137.00.0064*, ,Fish Room Cabinet 1: Box 9
*104.00.0023*, ,none
*260.00.0082*, ,none
*300.00.0001*, , 
*300.00.0002*, , 
*300.00.0003*, ,Fish Room Cabinet 1: Box 26
*312.00.0001*, , 
*312.00.0002*, , 
*310.00.0001*, , 
*311.00.0001*, , 
*311.00.0002*, , 
*311.00.0003*, , 
*335.00.0001*, , 
*335.00.0002*, , 
*294.00.0001*, , 
*297.00.0001*, , 
*297.00.0002*, , 
*297.00.0003*, , 
*314.00.0001*, , 
*314.00.0002*, , 
*314.00.0003*, , 
*317.00.0001*, , 
*317.00.0002*, , 
*317.00.0003*, , 
*339.00.0003*, , 
*339.00.0004*, , 
*339.00.0005*, , 
*262.00.0039*, ,Fish Room Cabinet 1: Box 25
*260.00.0083*, ,none
*294.00.0002*, , 
*294.00.0003*, , 
*297.00.0004*, , 
*297.00.0005*, , 
*297.00.0006*, , 
*297.00.0007*, , 
*300.00.0004*, , 
*300.00.0005*, , 
*300.00.0006*, , 
*300.00.0007*, , 
*317.00.0004*, , 
*317.00.0005*, , 
*317.00.0006*, , 
*260.00.0084*, ,none
*137.00.0002*, ,none
*137.00.0002*, ,none
*104.00.0002*, ,none
*137.00.0065*, ,Fish Room Cabinet 1: Box 9
*104.00.0024*, ,none
*106.00.0003*, ,Fish Room Cabinet 1: Box 8
*231.00.0031*, ,Fish Room Cabinet 1: Box 15 
*231.00.0032*, ,Fish Room Cabinet 1: Box 15 
*231.00.0033*, ,Fish Room Cabinet 1: Box 15 
*231.00.0034*, ,Fish Room Cabinet 1: Box 15 
*231.00.0035*, ,Fish Room Cabinet 1: Box 15 
*231.00.0036*, ,Fish Room Cabinet 1: Box 15 
*231.00.0037*, , 
*231.00.0038*, , 
*280.00.0002*, ,Fish Room Cabinet 1: Box 26
*280.00.0003*, ,Fish Room Cabinet 1: Box 26
*280.00.0004*, ,Fish Room Cabinet 1: Box 26
*280.00.0005*, ,Fish Room Cabinet 1: Box 26
